"","site","elevation_ft","width_ft","Biology","Presence","Bio.Colors"
"3041","N",12.326717,19.909108,"Brown_Algae",1,"chocolate4"
"3042","N",12.326717,19.909108,"Red_Algae",1,"firebrick"
"3043","N",11.837848,22.740611,"Green_Algae",1,"seagreen"
"3044","N",11.460533,25.536023,"Green_Algae",1,"seagreen"
"3045","N",11.011036,28.34784,"Green_Algae",1,"seagreen"
"3046","N",10.4992,31.156376,"Green_Algae",1,"seagreen"
"3047","N",10.066108,33.955069,"Green_Algae",1,"seagreen"
"3048","N",10.066108,33.955069,"Barnacles",1,"bisque2"
"3049","N",9.636297,36.783291,"Green_Algae",1,"seagreen"
"3050","N",9.636297,36.783291,"Barnacles",1,"bisque2"
"3051","N",9.239296,39.562298,"Green_Algae",1,"seagreen"
"3052","N",9.239296,39.562298,"Barnacles",1,"bisque2"
"3053","N",8.842295,42.301933,"Green_Algae",1,"seagreen"
"3054","N",8.842295,42.301933,"Barnacles",1,"bisque2"
"3055","N",8.343583,45.130155,"Green_Algae",1,"seagreen"
"3056","N",8.343583,45.130155,"Barnacles",1,"bisque2"
"3057","N",7.887524,48.00103,"Green_Algae",1,"seagreen"
"3058","N",7.887524,48.00103,"Barnacles",1,"bisque2"
"3059","N",7.51349,50.720979,"Green_Algae",1,"seagreen"
"3060","N",7.51349,50.720979,"Barnacles",1,"bisque2"
"3061","N",7.155861,53.57873,"Green_Algae",1,"seagreen"
"3062","N",7.155861,53.57873,"Barnacles",1,"bisque2"
"3063","N",6.827761,56.429919,"Green_Algae",1,"seagreen"
"3064","N",6.827761,56.429919,"Barnacles",1,"bisque2"
"3065","N",6.506223,59.159711,"Green_Algae",1,"seagreen"
"3066","N",6.506223,59.159711,"Barnacles",1,"bisque2"
"3067","N",6.105941,61.922313,"Green_Algae",1,"seagreen"
"3068","N",6.105941,61.922313,"Barnacles",1,"bisque2"
"3069","N",5.718783,64.6357,"Green_Algae",1,"seagreen"
"3070","N",5.718783,64.6357,"Barnacles",1,"bisque2"
"3071","N",5.38084,67.404864,"Green_Algae",1,"seagreen"
"3072","N",5.38084,67.404864,"Barnacles",1,"bisque2"
"3073","N",4.996963,70.229805,"Green_Algae",1,"seagreen"
"3074","N",4.996963,70.229805,"Barnacles",1,"bisque2"
"3075","N",4.704954,73.015374,"Green_Algae",1,"seagreen"
"3076","N",4.704954,73.015374,"Barnacles",1,"bisque2"
"3077","N",4.376854,75.82391,"Green_Algae",1,"seagreen"
"3078","N",4.376854,75.82391,"Barnacles",1,"bisque2"
"3079","N",4.042192,78.589793,"Green_Algae",1,"seagreen"
"3080","N",4.042192,78.589793,"Barnacles",1,"bisque2"
"3081","N",3.70753,81.418015,"Green_Algae",1,"seagreen"
"3082","N",3.70753,81.418015,"Barnacles",1,"bisque2"
"3083","N",3.392554,84.292171,"Green_Algae",1,"seagreen"
"3084","N",3.028363,87.117112,"Green_Algae",1,"seagreen"
"3085","N",2.765883,89.928929,"Green_Algae",1,"seagreen"
"3086","N",2.496841,93.101656,"Green_Algae",1,"seagreen"
"3087","N",2.247485,96.343284,"Green_Algae",1,"seagreen"
"3088","N",1.889856,99.233845,"Bare",1,"black"
"3089","N",1.604409,102.157216,"Bare",1,"black"
"3090","N",1.299276,104.969033,"Bare",1,"black"
"3091","N",0.971176000000001,107.803817,"Bare",1,"black"
"3092","N",0.692291000000001,110.684535,"Green_Algae",1,"seagreen"
"3093","N",0.364191000000002,113.525881,"Green_Algae",1,"seagreen"
"3094","N",0.0459340000000008,116.321293,"Green_Algae",1,"seagreen"
"3095","N",-0.275603999999999,119.162639,"Bare",1,"black"
"3096","N",-0.587298999999998,121.967894,"Bare",1,"black"
"3097","N",-0.833373999999999,124.828926,"Bare",1,"black"
"3098","N",-0.889151,127.686677,"Bare",1,"black"
"3099","N",-0.905555999999999,130.678949,"Tube_Worms",1,"gold"
"3100","N",-0.866183999999998,133.60232,"Tube_Worms",1,"gold"
"3101","N",-0.944928000000001,136.515848,"Tube_Worms",1,"gold"
"3102","N",-1.079449,139.383442,"Tube_Worms",1,"gold"
"3103","N",-0.961333000000001,142.310094,"Tube_Worms",1,"gold"
"3104","N",-0.944928000000001,145.28268,"Tube_Worms",1,"gold"
"3105","N",-0.816968999999999,148.186365,"Tube_Worms",1,"gold"
"3106","N",-0.82025,151.021149,"Tube_Worms",1,"gold"
